MUNICIPIO,NOMBRE INSTITUCION EDUCATIVA,NOMBRE SEDE EDUCATIVA,ZONA,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,DURACIÓN_RESTANTE_CONTRATO,CALIDAD_CONECTIVIDAD,ESTADO_NUM
ALMEIDA,I.E. ENRIQUE SUAREZ,ESC EL ROSAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
AQUITANIA,I.E. TECNICA RAMON IGNACIO AVELLA,ESC CAJON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
AQUITANIA,I.E. TECNICA RAMON IGNACIO AVELLA,ESC DAITO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
AQUITANIA,I.E. REGION SUR DE AQUITANIA,ESC DIGANOME,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
AQUITANIA,I.E. TECNICA RAMON IGNACIO AVELLA,ESC EL TOBAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
AQUITANIA,I.E. TECNICA RAMON IGNACIO AVELLA,ESC GARAGOA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
AQUITANIA,I.E. TECNICA RAMON IGNACIO AVELLA,ESC HATOLAGUNA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
AQUITANIA,I.E. TECNICA RAMON IGNACIO AVELLA,ESC PLAYA Y CHITAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
AQUITANIA,I.E. REGION SUR DE AQUITANIA,ESC SAN JUAN DE MOMBITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
AQUITANIA,I.E. REGION SUR DE AQUITANIA,ESC SISVACA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
AQUITANIA,I.E. TECNICA RAMON IGNACIO AVELLA,ESC SUSACA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
AQUITANIA,I.E. REGION SUR DE AQUITANIA,I.E. REGION SUR DE AQUITANIA - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
AQUITANIA,I.E. SUSE,I.E. SUSE - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,1.0
AQUITANIA,I.E. TOQUILLA,I.E. TOQUILLA - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
AQUITANIA,I.E. SUSE,SEDE DEL UPIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
AQUITANIA,I.E. SUSE,SEDE LA LAJA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
AQUITANIA,I.E. TOQUILLA,SEDE LOS COLORADOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
AQUITANIA,I.E. SUSE,SEDE SAN JOSE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
ARCABUCO,I.E. TECNICO ALEJANDRO DE HUMBOLDT,ESC PEÑAS BLANCAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
ARCABUCO,I.E. TECNICO ALEJANDRO DE HUMBOLDT,ESC QUIRVAQUIRA I,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
ARCABUCO,I.E. TECNICO ALEJANDRO DE HUMBOLDT,ESC QUIRVAQUIRA II,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BELÉN,I.E. TECNICA SUSANA GUILLEMIN,ESC ALTO DE CANUTOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
BELÉN,I.E. TECNICA SUSANA GUILLEMIN,ESC CARACOLES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BELÉN,I.E. TECNICA CARLOS ALBERTO OLANO VALDERRAMA,ESC SAN JOSE DE LA MONTAÑA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
BERBEO,I.E. CAMPO ELIAS CORTES,ESC BATATAL BAJO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
BETÉITIVA,I.E. TECNICA NUESTRA SEÑORA DE LA O,ESC RURAL SOIQUÍA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BETÉITIVA,I.E. TECNICA NUESTRA SEÑORA DE LA O,I.E. TECNICA NUESTRA SEÑORA DE LA O - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
BOAVITA,I.E. TECNICO INDUSTRIAL MARISCAL SUCRE,ESC RIO DE ARRIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BOAVITA,I.E. TECNICO AGRICOLA,ESC RURAL CHULAVITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
BOAVITA,I.E. TECNICA Y ACADEMICA NUESTRA SEÑORA DEL ROSARIO,ESC RURAL EL MELONAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
BOAVITA,I.E. TECNICO AGRICOLA,ESC SAN FRANCISCO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
BOYACÁ,I.E. TECNICA AGROPECUARIA SAN ISIDRO,ESC HUERTAS N· 2,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
BOYACÁ,I.E. DE BOYACA,ESC PACHAQUIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
BOYACÁ,I.E. DE BOYACA,ESC RIQUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BOYACÁ,I.E. DE BOYACA,ESC RUPAGUATA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BRICEÑO,I.E. TECNICA MANUEL BRICEÑO,COL BAS MEDIA LUNA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
BRICEÑO,I.E. TECNICA MANUEL BRICEÑO,ESC PALO BLANCO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BRICEÑO,I.E. TECNICA MANUEL BRICEÑO,ESC RURAL TARPEYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BUENAVISTA,I.E. TECNICA AGROPECUARIA LA GRANJA,I.E. TECNICA AGROPECUARIA LA GRANJA - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
BUENAVISTA,I.E. JOSE MARIA SILVA SALAZAR,ESC HONDA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BUENAVISTA,I.E. JOSE MARIA SILVA SALAZAR,ESC NARANJITOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
BUENAVISTA,I.E. JOSE MARIA SILVA SALAZAR,ESC PATIÑO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CALDAS,I.E. TECNICA AGRICOLA ANTONIO NARIÑO,ESC ANTONIO NARIÑO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CALDAS,I.E. FRANCISCO JOSE DE CALDAS,ESC CHINGAGUTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CALDAS,I.E. TECNICA AGRICOLA ANTONIO NARIÑO,ESC EL PALMAR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CALDAS,I.E. TECNICA AGRICOLA ANTONIO NARIÑO,ESC QUIPE CERRO ALTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CALDAS,I.E. FRANCISCO JOSE DE CALDAS,ESC TIERRA NEGRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CAMPOHERMOSO,I.E. TECNICA MARIA AUXILIADORA,ESC CENTRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CAMPOHERMOSO,I.E. NACIONALIZADA TECNICA AGROPECUARIA CAMPOHERMOSO,ESC RUR COLOMBIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CAMPOHERMOSO,I.E. TECNICA MARIA AUXILIADORA,ESC RUR HOYA GRANDE SAN JOSE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CAMPOHERMOSO,I.E. NACIONALIZADA TECNICA AGROPECUARIA CAMPOHERMOSO,ESC RUR HUERTA VIEJA ARRIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CAMPOHERMOSO,I.E. NACIONALIZADA TECNICA AGROPECUARIA CAMPOHERMOSO,ESC RUR YOTEGUENGUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CAMPOHERMOSO,I.E. TECNICA MARIA AUXILIADORA,I.E. TECNICA MARIA AUXILIADORA - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
CERINZA,I.E. DE CERINZA,ESC RUR COBAGOTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CERINZA,I.E. DE CERINZA,ESC RUR NOVARE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHINAVITA,I.E. TECNICA NUESTRA SEÑORA DE NAZARETH,ESC ZANJA ABAJO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHINAVITA,I.E. TECNICA NUESTRA SEÑORA DE NAZARETH,ESC ZANJA ARRIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHINAVITA,I.E. JUAN DE JESUS ACEVEDO,I.E. JUAN DE JESUS ACEVEDO - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
CHINAVITA,I.E. JUAN DE JESUS ACEVEDO,NSTRA SRA DEL CARMEN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHIQUINQUIRÁ,I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,COL.DE ED. BAS. SAN FRANCISCO DE ASIS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHIQUINQUIRÁ,I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,COLEGIO DE EDUCACION BASICA VARELA DE CHIQUINQUIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHIQUINQUIRÁ,I.E. TECNICA PIO ALBERTO FERRO PEÑA,ESC CASABLANCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
CHIQUINQUIRÁ,I.E. TECNICA LOS COMUNEROS,I.E. TECNICA LOS COMUNEROS - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,0.5
CHIQUINQUIRÁ,I.E. TECNICA LOS COMUNEROS,SEDE MOYAVITA LA CAPILLA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHIQUINQUIRÁ,I.E. TECNICA LOS COMUNEROS,SEDE SASA ALTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHÍQUIZA,I.E. TECNICA SAN PEDRO DE IGUAQUE,COL DE EDUC BAS VALDEMAR FRANKLIN QUINTERO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHÍQUIZA,I.E. TECNICA SAN PEDRO DE IGUAQUE,ESC EL MONTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHÍQUIZA,I.E. TECNICA EL CERRO,ESC LLANO GRANDE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHÍQUIZA,I.E. TECNICA SAN PEDRO DE IGUAQUE,ESC PATIECITOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
CHÍQUIZA,I.E. TECNICA SAN PEDRO DE IGUAQUE,ESC RONDON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHÍQUIZA,I.E. TECNICA EL CERRO,ESC RURAL RILKA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHÍQUIZA,I.E. TECNICA EL CERRO,ESC VERGARA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHÍQUIZA,I.E. TECNICA SAN PEDRO DE IGUAQUE,ESC VILLA ROSITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHISCAS,I.E. JAIME RUIZ CARRILLO,ESC EL LIMON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHISCAS,I.E. LAS MERCEDES,ESC LA MESETA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHISCAS,I.E. LAS CAÑAS,ESC LA PERLA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHISCAS,I.E. LAS CAÑAS,ESC RINCONCITOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHISCAS,I.E. JAIME RUIZ CARRILLO,I.E. JAIME RUIZ CARRILLO - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
CHISCAS,I.E. LAS CAÑAS,I.E. LAS CAÑAS - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
CHISCAS,I.E. LAS MERCEDES,I.E. LAS MERCEDES - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
CHITA,I.E. JOSE MARIA POTIER,SEDE CHIPA BETEL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHITA,I.E. JOSE MARIA POTIER,SEDE DIMIZA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHITA,I.E. JOSE MARIA POTIER,SEDE EL HELECHAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. JOSE MARIA POTIER,SEDE EL MORTIÑAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHITA,I.E. JESUS EMILIO JARAMILLO MONSALVE,SEDE EL RESGUARDO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHITA,I.E. JOSE MARIA POTIER,SEDE LA FLORESTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. JOSE MARIA POTIER,SEDE LA FLORESTA UNO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. JOSE MARIA POTIER,SEDE PARROQUITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHITA,I.E. JOSE MARIA POTIER,SEDE QUICHOVA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. JOSE MARIA POTIER,SEDE VICHACUCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC BUENAVISTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC CANOAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC LA CALDERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC LA FERREIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC LA PLAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,ESC PALONEGRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITA,I.E. EL MORAL,I.E. EL MORAL - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,1.0
CHITA,I.E. EL MORAL,SEDE  LA CHORRERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHITA,I.E. EL MORAL,SEDE EL PUERTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC CAPITA Y VILLABONA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
